promo_date,property,campaign,channel,promo_spend,redemptions,promo_revenue,is_duplicate_row,is_negative_spend,roi
2025-12-06,RW_NYC,Holiday Boost,SMS,1308.9,75,2584.22,No,No,1.9743
2025-12-06,RW_NYC,Holiday Boost,App,2698.11,344,9984.46,No,No,3.7005
2025-12-06,RW_NYC,Holiday Boost,Onsite,1488.56,346,3413.43,No,No,2.2931
2025-12-06,RW_NYC,VIP Reload,Email,1549.25,183,5281.67,No,No,3.4092
2025-12-06,RW_NYC,VIP Reload,SMS,1402.02,176,4965.52,No,No,3.5417
2025-12-06,RW_NYC,VIP Reload,App,2835.7,198,5111.76,No,No,1.8026
2025-12-06,RW_NYC,VIP Reload,Onsite,2252.72,172,6041.32,No,No,2.6818
2025-12-06,RW_NYC,Slots Frenzy,Email,689.15,141,2276.66,No,No,3.3036
2025-12-06,RW_NYC,Slots Frenzy,SMS,2054.66,141,7601.89,No,No,3.6998
2025-12-06,RW_NYC,Slots Frenzy,App,1607.73,193,5638.12,No,No,3.5069
2025-12-06,RW_NYC,Slots Frenzy,Onsite,1365.61,164,3346.75,No,No,2.4507
2025-12-07,RW_NYC,Fall Bonus,Email,956.55,92,1907.92,No,No,1.9946
2025-12-07,RW_NYC,Fall Bonus,SMS,1581.96,240,2800.19,No,No,1.7701
2025-12-07,RW_NYC,Fall Bonus,App,2054.55,275,4638.25,No,No,2.2576
2025-12-07,RW_NYC,Fall Bonus,Onsite,2650.43,239,4458.72,No,No,1.6823
2025-12-07,RW_NYC,Holiday Boost,Email,983.53,114,3589.22,No,No,3.6493
2025-12-07,RW_NYC,Holiday Boost,SMS,1784.68,142,4311.85,No,No,2.416
2025-12-07,RW_NYC,Holiday Boost,App,1591.23,298,4053.19,No,No,2.5472
2025-12-07,RW_NYC,Holiday Boost,Onsite,3821.76,146,10148.28,No,No,2.6554
2025-12-07,RW_NYC,VIP Reload,Email,907.68,107,1575.71,No,No,1.736
2025-12-07,RW_NYC,VIP Reload,SMS,1754.49,188,6223.47,No,No,3.5472
2025-12-07,RW_NYC,VIP Reload,App,1952.73,222,5561.8,No,No,2.8482
2025-12-07,RW_NYC,VIP Reload,Onsite,2538.6,250,7592.41,No,No,2.9908
2025-12-07,RW_NYC,Slots Frenzy,Email,1226.09,50,2801.74,No,No,2.2851
2025-12-07,RW_NYC,Slots Frenzy,SMS,1489.25,260,5452.41,No,No,3.6612
2025-12-07,RW_NYC,Slots Frenzy,App,2378.99,301,4565.56,No,No,1.9191
2025-12-07,RW_NYC,Slots Frenzy,Onsite,2366.95,260,4954.05,No,No,2.093
2025-12-08,RW_NYC,Fall Bonus,Email,747.27,92,1440.56,No,No,1.9278
2025-12-08,RW_NYC,Fall Bonus,SMS,823.27,139,2755.15,No,No,3.3466
2025-12-08,RW_NYC,Fall Bonus,App,1615.37,172,4621.41,No,No,2.8609
2025-12-08,RW_NYC,Fall Bonus,Onsite,1062.59,175,3613.68,No,No,3.4008
2025-12-08,RW_NYC,Holiday Boost,Email,1133.48,134,1813.85,No,No,1.6002
2025-12-08,RW_NYC,Holiday Boost,SMS,1357.47,219,3112.37,No,No,2.2928
2025-12-08,RW_NYC,Holiday Boost,App,447.44,213,934.62,No,No,2.0888
2025-12-08,RW_NYC,Holiday Boost,Onsite,1144.67,342,3665.69,No,No,3.2024
2025-12-08,RW_NYC,VIP Reload,Email,1276.91,105,4736.33,No,No,3.7092
2025-12-08,RW_NYC,VIP Reload,SMS,1108.65,234,4078.71,No,No,3.679
2025-12-08,RW_NYC,VIP Reload,App,2902.52,241,5005.36,No,No,1.7245
2025-12-08,RW_NYC,VIP Reload,Onsite,1980.83,274,6600.11,No,No,3.332
2025-12-08,RW_NYC,Slots Frenzy,Email,948.59,102,3305.92,No,No,3.4851
2025-12-08,RW_NYC,Slots Frenzy,SMS,1787.42,229,6129.69,No,No,3.4294
2025-12-08,RW_NYC,Slots Frenzy,App,1512.38,261,4036.44,No,No,2.6689
2025-12-08,RW_NYC,Slots Frenzy,Onsite,1721.02,180,4097.54,No,No,2.3809
2025-12-09,RW_NYC,Fall Bonus,Email,847.01,34,2624.1,No,No,3.0981
2025-12-09,RW_NYC,Fall Bonus,SMS,1545.65,135,4666.98,No,No,3.0194
2025-12-09,RW_NYC,Fall Bonus,App,2257.56,258,5245.64,No,No,2.3236
2025-12-09,RW_NYC,Fall Bonus,Onsite,1611.9,289,4779.08,No,No,2.9649
2025-12-09,RW_NYC,Holiday Boost,Email,850.17,183,2372.6,No,No,2.7907
2025-12-09,RW_NYC,Holiday Boost,SMS,806.05,148,2089.47,No,No,2.5922
2025-12-09,RW_NYC,Holiday Boost,App,2263.55,198,4825.72,No,No,2.1319
2025-12-09,RW_NYC,Holiday Boost,Onsite,2779.88,251,10550.46,No,No,3.7953
2025-12-09,RW_NYC,VIP Reload,Email,98.73,148,254.59,No,No,2.5786
2025-12-09,RW_NYC,VIP Reload,SMS,1735.28,179,3612.24,No,No,2.0816
2025-12-09,RW_NYC,VIP Reload,App,1717.29,224,3126.51,No,No,1.8206
2025-12-09,RW_NYC,VIP Reload,Onsite,3039.78,237,9652.26,No,No,3.1753
2025-12-09,RW_NYC,Slots Frenzy,Email,1021.19,1,3593.0,No,No,3.5184
2025-12-09,RW_NYC,Slots Frenzy,SMS,1199.86,171,3880.64,No,No,3.2342
2025-12-09,RW_NYC,Slots Frenzy,App,1905.54,336,5073.37,No,No,2.6624
2025-12-09,RW_NYC,Slots Frenzy,Onsite,2130.79,300,7127.7,No,No,3.3451
2025-12-10,RW_NYC,Fall Bonus,Email,722.83,129,1816.93,No,No,2.5136
2025-12-10,RW_NYC,Fall Bonus,SMS,1008.72,164,3152.72,No,No,3.1255
2025-12-10,RW_NYC,Fall Bonus,App,1721.1,306,5460.44,No,No,3.1726
2025-12-10,RW_NYC,Fall Bonus,Onsite,2572.65,182,7063.12,No,No,2.7455
2025-12-10,RW_NYC,Holiday Boost,Email,795.6,299,1822.22,No,No,2.2904
2025-12-10,RW_NYC,Holiday Boost,SMS,1121.67,192,3111.07,No,No,2.7736
2025-12-10,RW_NYC,Holiday Boost,App,1811.12,202,4004.48,No,No,2.2111
2025-12-10,RW_NYC,Holiday Boost,Onsite,1784.05,297,4773.8,No,No,2.6758
2025-12-10,RW_NYC,VIP Reload,Email,699.9,44,1528.19,No,No,2.1834
2025-12-10,RW_NYC,VIP Reload,SMS,779.41,250,2872.09,No,No,3.685
2025-12-10,RW_NYC,VIP Reload,App,2476.49,226,4641.39,No,No,1.8742
2025-12-10,RW_NYC,VIP Reload,Onsite,2440.38,252,7721.91,No,No,3.1642
2025-12-10,RW_NYC,Slots Frenzy,Email,865.6,163,2191.77,No,No,2.5321
2025-12-10,RW_NYC,Slots Frenzy,SMS,1060.27,143,3738.38,No,No,3.5259
2025-12-10,RW_NYC,Slots Frenzy,App,2293.56,259,4647.65,No,No,2.0264
2025-12-10,RW_NYC,Slots Frenzy,Onsite,1588.53,230,4281.39,No,No,2.6952
2025-12-11,RW_NYC,Fall Bonus,Email,776.17,52,2257.21,No,No,2.9081
2025-12-11,RW_NYC,Fall Bonus,SMS,1097.52,174,3618.75,No,No,3.2972
2025-12-11,RW_NYC,Fall Bonus,App,313.56,222,1131.99,No,No,3.6101
2025-12-11,RW_NYC,Fall Bonus,Onsite,2499.91,209,8416.52,No,No,3.3667
2025-12-11,RW_NYC,Holiday Boost,Email,1312.42,7,4109.16,No,No,3.131
2025-12-11,RW_NYC,Holiday Boost,SMS,743.13,78,2363.48,No,No,3.1804
2025-12-11,RW_NYC,Holiday Boost,App,2233.84,272,5464.5,No,No,2.4462
2025-12-11,RW_NYC,Holiday Boost,Onsite,1493.9,152,5601.09,No,No,3.7493
2025-12-11,RW_NYC,VIP Reload,Email,1471.69,156,3283.8,No,No,2.2313
2025-12-11,RW_NYC,VIP Reload,SMS,1059.62,223,2204.57,No,No,2.0805
2025-12-11,RW_NYC,VIP Reload,App,2395.45,331,4740.95,No,No,1.9791
2025-12-11,RW_NYC,VIP Reload,Onsite,1627.04,316,2898.44,No,No,1.7814
2025-12-11,RW_NYC,Slots Frenzy,Email,115.91,197,353.81,No,No,3.0525
2025-12-11,RW_NYC,Slots Frenzy,SMS,829.74,92,2509.48,No,No,3.0244
2025-12-11,RW_NYC,Slots Frenzy,App,1112.9,263,2751.73,No,No,2.4726
2025-12-11,RW_NYC,Slots Frenzy,Onsite,2160.66,319,4169.93,No,No,1.9299
2025-12-12,RW_NYC,Fall Bonus,Email,1496.32,53,2541.84,No,No,1.6987
2025-12-12,RW_NYC,Fall Bonus,SMS,1399.0,174,3253.28,No,No,2.3254
2025-12-12,RW_NYC,Fall Bonus,App,1970.84,170,6611.4,No,No,3.3546
2025-12-12,RW_NYC,Fall Bonus,Onsite,3884.72,245,13570.5,No,No,3.4933
2025-12-12,RW_NYC,Holiday Boost,Email,1030.23,18,3460.65,No,No,3.3591
2025-12-12,RW_NYC,Holiday Boost,SMS,1470.64,249,5564.9,No,No,3.784
2025-12-12,RW_NYC,Holiday Boost,App,1918.51,277,3831.63,No,No,1.9972
2025-12-12,RW_NYC,Holiday Boost,Onsite,845.55,174,2957.2,No,No,3.4974
2025-12-12,RW_NYC,VIP Reload,Email,931.5,145,2238.42,No,No,2.403
2025-12-12,RW_NYC,VIP Reload,SMS,1038.32,148,3645.18,No,No,3.5107
2025-12-12,RW_NYC,VIP Reload,App,1115.51,298,3365.23,No,No,3.0168
2025-12-12,RW_NYC,VIP Reload,Onsite,1116.83,159,2388.87,No,No,2.139
2025-12-12,RW_NYC,Slots Frenzy,Email,879.53,172,1535.93,No,No,1.7463
2025-12-12,RW_NYC,Slots Frenzy,SMS,1935.91,245,4346.83,No,No,2.2454
2025-12-12,RW_NYC,Slots Frenzy,App,1856.23,244,3244.13,No,No,1.7477
2025-12-12,RW_NYC,Slots Frenzy,Onsite,2968.54,170,10645.75,No,No,3.5862
2025-12-13,RW_NYC,Fall Bonus,Email,1446.23,131,4296.17,No,No,2.9706
2025-12-13,RW_NYC,Fall Bonus,SMS,1245.8,325,3267.1,No,No,2.6225
2025-12-13,RW_NYC,Fall Bonus,App,1943.25,181,7025.28,No,No,3.6152
2025-12-13,RW_NYC,Fall Bonus,Onsite,1578.45,257,4228.86,No,No,2.6791
2025-12-13,RW_NYC,Holiday Boost,Email,1189.12,141,2695.26,No,No,2.2666
2025-12-13,RW_NYC,Holiday Boost,SMS,2403.76,148,5196.49,No,No,2.1618
2025-12-13,RW_NYC,Holiday Boost,App,1666.6,111,4808.09,No,No,2.885
2025-12-13,RW_NYC,Holiday Boost,Onsite,2529.22,192,8831.43,No,No,3.4918
2025-12-13,RW_NYC,VIP Reload,Email,1166.91,72,2952.02,No,No,2.5298
2025-12-13,RW_NYC,VIP Reload,SMS,941.62,84,2782.8,No,No,2.9553
2025-12-13,RW_NYC,VIP Reload,App,2404.2,128,6594.87,No,No,2.7431
2025-12-13,RW_NYC,VIP Reload,Onsite,1748.19,171,3214.64,No,No,1.8388
2025-12-13,RW_NYC,Slots Frenzy,Email,606.62,126,1356.26,No,No,2.2358
2025-12-13,RW_NYC,Slots Frenzy,SMS,1033.37,181,1762.91,No,No,1.706
2025-12-13,RW_NYC,Slots Frenzy,App,2172.14,240,5347.8,No,No,2.462
2025-12-13,RW_NYC,Slots Frenzy,Onsite,835.01,255,2568.55,No,No,3.0761
2025-12-14,RW_NYC,Fall Bonus,Email,931.15,91,2103.43,No,No,2.259
2025-12-14,RW_NYC,Fall Bonus,SMS,1594.36,154,5754.72,No,No,3.6094
2025-12-14,RW_NYC,Fall Bonus,App,1345.31,227,3068.86,No,No,2.2812
2025-12-14,RW_NYC,Fall Bonus,Onsite,2183.95,298,7960.86,No,No,3.6452
2025-12-14,RW_NYC,Holiday Boost,Email,1435.48,37,2856.06,No,No,1.9896
2025-12-14,RW_NYC,Holiday Boost,SMS,1775.1,292,6463.05,No,No,3.6409
2025-12-14,RW_NYC,Holiday Boost,App,2144.99,200,3784.47,No,No,1.7643
2025-12-14,RW_NYC,Holiday Boost,Onsite,3154.01,184,10406.68,No,No,3.2995
2025-12-14,RW_NYC,VIP Reload,Email,1481.73,89,4372.06,No,No,2.9506
2025-12-14,RW_NYC,VIP Reload,SMS,409.46,163,1217.96,No,No,2.9746
2025-12-14,RW_NYC,VIP Reload,App,2282.83,237,8411.26,No,No,3.6846
2025-12-14,RW_NYC,VIP Reload,Onsite,1758.22,194,3517.58,No,No,2.0006
2025-12-14,RW_NYC,Slots Frenzy,Email,739.34,47,1428.28,No,No,1.9318
2025-12-14,RW_NYC,Slots Frenzy,SMS,1918.18,132,6009.33,No,No,3.1328
2025-12-14,RW_NYC,Slots Frenzy,App,1710.24,196,4149.52,No,No,2.4263
2025-12-14,RW_NYC,Slots Frenzy,Onsite,2039.63,283,5590.64,No,No,2.741
2025-12-15,RW_NYC,Fall Bonus,Email,149.91,51,523.68,No,No,3.4933
2025-12-15,RW_NYC,Fall Bonus,SMS,1107.43,280,1852.74,No,No,1.673
2025-12-15,RW_NYC,Fall Bonus,App,1413.13,246,3698.22,No,No,2.617
2025-12-15,RW_NYC,Fall Bonus,Onsite,3343.19,335,9811.41,No,No,2.9347
2025-12-15,RW_NYC,Holiday Boost,Email,790.7,147,2954.81,No,No,3.737
2025-12-15,RW_NYC,Holiday Boost,SMS,1669.54,157,5284.65,No,No,3.1653
2025-12-15,RW_NYC,Holiday Boost,App,1020.26,254,3579.72,No,No,3.5086
2025-12-15,RW_NYC,Holiday Boost,Onsite,1620.19,202,2983.42,No,No,1.8414
2025-12-15,RW_NYC,VIP Reload,Email,1140.76,91,3965.18,No,No,3.4759
2025-12-15,RW_NYC,VIP Reload,SMS,1048.11,190,2877.17,No,No,2.7451
2025-12-15,RW_NYC,VIP Reload,App,1859.05,229,4821.86,No,No,2.5937
2025-12-15,RW_NYC,VIP Reload,Onsite,742.59,310,2552.48,No,No,3.4373
2025-12-15,RW_NYC,Slots Frenzy,Email,799.15,221,2893.34,No,No,3.6205
2025-12-15,RW_NYC,Slots Frenzy,SMS,829.85,159,2332.36,No,No,2.8106
2025-12-15,RW_NYC,Slots Frenzy,App,1470.82,193,5542.43,No,No,3.7683
2025-12-15,RW_NYC,Slots Frenzy,Onsite,1671.28,239,3887.9,No,No,2.3263
2025-12-16,RW_NYC,Fall Bonus,Email,1044.3,15,2908.93,No,No,2.7855
2025-12-16,RW_NYC,Fall Bonus,SMS,1653.15,235,4866.76,No,No,2.9439
2025-12-16,RW_NYC,Fall Bonus,App,1135.65,239,1956.13,No,No,1.7225
2025-12-16,RW_NYC,Fall Bonus,Onsite,2480.5,160,4171.96,No,No,1.6819
2025-12-16,RW_NYC,Holiday Boost,Email,1267.49,166,4346.2,No,No,3.429
2025-12-16,RW_NYC,Holiday Boost,SMS,1231.55,332,2971.55,No,No,2.4129
2025-12-16,RW_NYC,Holiday Boost,App,1801.27,239,5010.86,No,No,2.7818
2025-12-16,RW_NYC,Holiday Boost,Onsite,1687.05,325,5690.89,No,No,3.3733
2025-12-16,RW_NYC,VIP Reload,Email,1120.7,127,4058.6,No,No,3.6215
2025-12-16,RW_NYC,VIP Reload,SMS,799.67,135,2526.05,No,No,3.1589
2025-12-16,RW_NYC,VIP Reload,App,2137.54,205,3468.33,No,No,1.6226
2025-12-16,RW_NYC,VIP Reload,Onsite,1604.12,223,2814.65,No,No,1.7546
2025-12-16,RW_NYC,Slots Frenzy,Email,935.27,1,2108.29,No,No,2.2542
2025-12-16,RW_NYC,Slots Frenzy,SMS,819.3,169,3075.82,No,No,3.7542
2025-12-16,RW_NYC,Slots Frenzy,App,2090.72,173,4722.88,No,No,2.259
2025-12-16,RW_NYC,Slots Frenzy,Onsite,1818.31,306,3615.45,No,No,1.9884
2025-12-17,RW_NYC,Fall Bonus,Email,517.68,108,1654.99,No,No,3.1969
2025-12-17,RW_NYC,Fall Bonus,SMS,953.25,293,3181.69,No,No,3.3377
2025-12-17,RW_NYC,Fall Bonus,App,1069.59,249,2634.6,No,No,2.4632
2025-12-17,RW_NYC,Fall Bonus,Onsite,1623.91,354,5494.03,No,No,3.3832
2025-12-17,RW_NYC,Holiday Boost,Email,70.63,124,200.73,No,No,2.842
2025-12-17,RW_NYC,Holiday Boost,SMS,1695.17,204,6338.8,No,No,3.7393
2025-12-17,RW_NYC,Holiday Boost,App,2203.95,244,5704.64,No,No,2.5884
2025-12-17,RW_NYC,Holiday Boost,Onsite,388.75,200,755.26,No,No,1.9428
2025-12-17,RW_NYC,VIP Reload,Email,584.76,71,1861.21,No,No,3.1829
2025-12-17,RW_NYC,VIP Reload,SMS,613.93,270,1445.93,No,No,2.3552
2025-12-17,RW_NYC,VIP Reload,App,1548.2,208,4217.88,No,No,2.7244
2025-12-17,RW_NYC,VIP Reload,Onsite,3021.8,234,10675.28,No,No,3.5328
2025-12-17,RW_NYC,Slots Frenzy,Email,293.73,138,1086.96,No,No,3.7005
2025-12-17,RW_NYC,Slots Frenzy,SMS,1392.08,103,2829.49,No,No,2.0326
2025-12-17,RW_NYC,Slots Frenzy,App,1768.87,222,3339.59,No,No,1.888
2025-12-17,RW_NYC,Slots Frenzy,Onsite,1425.29,321,3875.75,No,No,2.7193
2025-12-18,RW_NYC,Fall Bonus,Email,1132.64,109,3068.79,No,No,2.7094
2025-12-18,RW_NYC,Fall Bonus,SMS,1578.41,309,4061.0,No,No,2.5728
2025-12-18,RW_NYC,Fall Bonus,App,1190.18,152,4073.58,No,No,3.4227
2025-12-18,RW_NYC,Fall Bonus,Onsite,0.0,185,0.0,No,No,
2025-12-18,RW_NYC,Holiday Boost,Email,969.97,133,2067.84,No,No,2.1319
2025-12-18,RW_NYC,Holiday Boost,SMS,1104.41,162,2112.33,No,No,1.9126
2025-12-18,RW_NYC,Holiday Boost,App,1521.2,216,3677.55,No,No,2.4175
2025-12-18,RW_NYC,Holiday Boost,Onsite,2700.66,261,9417.97,No,No,3.4873
2025-12-18,RW_NYC,VIP Reload,Email,1335.51,96,3986.43,No,No,2.9849
2025-12-18,RW_NYC,VIP Reload,SMS,930.25,130,1933.13,No,No,2.0781
2025-12-18,RW_NYC,VIP Reload,App,1020.3,183,2182.1,No,No,2.1387
2025-12-18,RW_NYC,VIP Reload,Onsite,2215.16,166,4968.83,No,No,2.2431
2025-12-18,RW_NYC,Slots Frenzy,Email,994.73,116,3049.98,No,No,3.0661
2025-12-18,RW_NYC,Slots Frenzy,SMS,1038.69,151,3618.43,No,No,3.4836
2025-12-18,RW_NYC,Slots Frenzy,App,1457.12,212,4464.31,No,No,3.0638
2025-12-18,RW_NYC,Slots Frenzy,Onsite,1289.97,298,4213.97,No,No,3.2667
2025-12-19,RW_NYC,Fall Bonus,Email,790.45,128,2875.57,No,No,3.6379
2025-12-19,RW_NYC,Fall Bonus,SMS,1963.03,111,5907.27,No,No,3.0093
2025-12-19,RW_NYC,Fall Bonus,App,2450.38,202,4269.94,No,No,1.7426
2025-12-19,RW_NYC,Fall Bonus,Onsite,2417.54,226,4927.7,No,No,2.0383
2025-12-19,RW_NYC,Holiday Boost,Email,1450.38,105,3138.24,No,No,2.1637
2025-12-19,RW_NYC,Holiday Boost,SMS,894.24,125,2869.96,No,No,3.2094
2025-12-19,RW_NYC,Holiday Boost,App,131.07,262,465.21,No,No,3.5493
2025-12-19,RW_NYC,Holiday Boost,Onsite,1475.52,262,5507.34,No,No,3.7325
2025-12-19,RW_NYC,VIP Reload,Email,1392.34,150,3958.33,No,No,2.8429
2025-12-19,RW_NYC,VIP Reload,SMS,1352.51,182,3506.72,No,No,2.5927
2025-12-19,RW_NYC,VIP Reload,App,576.52,242,1580.57,No,No,2.7416
2025-12-19,RW_NYC,VIP Reload,Onsite,2153.66,251,4401.69,No,No,2.0438
2025-12-19,RW_NYC,Slots Frenzy,Email,1027.1,120,2028.25,No,No,1.9747
2025-12-19,RW_NYC,Slots Frenzy,SMS,2186.59,95,4225.22,No,No,1.9323
2025-12-19,RW_NYC,Slots Frenzy,App,2890.25,326,10601.44,No,No,3.668
2025-12-19,RW_NYC,Slots Frenzy,Onsite,2365.67,230,5263.41,No,No,2.2249
2025-12-20,RW_NYC,Fall Bonus,Email,1188.81,174,8932.62,No,No,7.5139
2025-12-20,RW_NYC,Fall Bonus,SMS,939.13,157,6101.68,No,No,6.4972
2025-12-20,RW_NYC,Fall Bonus,App,3337.91,167,14468.35,No,No,4.3346
2025-12-20,RW_NYC,Fall Bonus,Onsite,2801.23,237,24473.05,No,No,8.7365
2025-12-20,RW_NYC,Holiday Boost,Email,1468.17,1,13032.53,No,No,8.8767
2025-12-20,RW_NYC,Holiday Boost,SMS,2364.68,267,16647.45,No,No,7.04
2025-12-20,RW_NYC,Holiday Boost,App,2404.09,174,17441.7,No,No,7.255
2025-12-20,RW_NYC,Holiday Boost,Onsite,1330.15,247,11066.25,No,No,8.3196
2025-12-20,RW_NYC,VIP Reload,Email,1572.65,41,10029.8,No,No,6.3776
2025-12-20,RW_NYC,VIP Reload,SMS,851.9,177,5538.5,No,No,6.5013
2025-12-20,RW_NYC,VIP Reload,App,944.11,212,8107.85,No,No,8.5878
2025-12-20,RW_NYC,VIP Reload,Onsite,1209.69,285,8956.78,No,No,7.4042
2025-12-20,RW_NYC,Slots Frenzy,Email,1245.72,80,7936.0,No,No,6.3706
2025-12-20,RW_NYC,Slots Frenzy,SMS,1212.65,58,10770.92,No,No,8.8821
2025-12-20,RW_NYC,Slots Frenzy,App,3621.31,290,24320.2,No,No,6.7159
2025-12-20,RW_NYC,Slots Frenzy,Onsite,2382.86,192,19416.55,No,No,8.1484
2025-12-21,RW_NYC,Fall Bonus,Email,1263.05,135,3096.71,No,No,2.4518
2025-12-21,RW_NYC,Fall Bonus,SMS,674.56,125,2279.42,No,No,3.3791
2025-12-21,RW_NYC,Fall Bonus,App,1866.01,259,4785.39,No,No,2.5645
2025-12-21,RW_NYC,Fall Bonus,Onsite,2999.74,225,11160.88,No,No,3.7206
2025-12-21,RW_NYC,Holiday Boost,Email,1235.79,86,4247.18,No,No,3.4368
2025-12-21,RW_NYC,Holiday Boost,SMS,641.51,62,1047.35,No,No,1.6326
2025-12-21,RW_NYC,Holiday Boost,App,2037.03,117,5732.89,No,No,2.8143
2025-12-21,RW_NYC,Holiday Boost,Onsite,2710.4,277,6479.58,No,No,2.3906
2025-12-21,RW_NYC,VIP Reload,Email,702.43,79,1802.85,No,No,2.5666
2025-12-21,RW_NYC,VIP Reload,SMS,1598.13,108,2900.69,No,No,1.8151
2025-12-21,RW_NYC,VIP Reload,App,1413.76,236,4766.59,No,No,3.3716
2025-12-21,RW_NYC,VIP Reload,Onsite,2323.4,306,8670.23,No,No,3.7317
2025-12-21,RW_NYC,Slots Frenzy,Email,737.81,1,1525.4,No,No,2.0675
2025-12-21,RW_NYC,Slots Frenzy,SMS,547.25,282,2056.05,No,No,3.7571
2025-12-21,RW_NYC,Slots Frenzy,App,1809.93,220,3641.24,No,No,2.0118
2025-12-21,RW_NYC,Slots Frenzy,Onsite,2690.55,267,7872.05,No,No,2.9258
2025-12-22,RW_NYC,Fall Bonus,Email,1148.68,186,2752.41,No,No,2.3962
2025-12-22,RW_NYC,Fall Bonus,SMS,1221.44,141,3803.96,No,No,3.1143
2025-12-22,RW_NYC,Fall Bonus,App,1745.77,280,4476.67,No,No,2.5643
2025-12-22,RW_NYC,Fall Bonus,Onsite,1715.55,187,6411.82,No,No,3.7375
2025-12-22,RW_NYC,Holiday Boost,Email,1375.94,146,5041.39,No,No,3.664
2025-12-22,RW_NYC,Holiday Boost,SMS,863.6,117,2814.7,No,No,3.2593
2025-12-22,RW_NYC,Holiday Boost,App,1594.98,218,5363.29,No,No,3.3626
2025-12-22,RW_NYC,Holiday Boost,Onsite,1517.28,267,2428.19,No,No,1.6004
2025-12-22,RW_NYC,VIP Reload,Email,901.47,154,2439.46,No,No,2.7061
2025-12-22,RW_NYC,VIP Reload,SMS,1676.23,211,3982.7,No,No,2.376
2025-12-22,RW_NYC,VIP Reload,App,2433.15,231,5888.6,No,No,2.4202
2025-12-22,RW_NYC,VIP Reload,Onsite,577.21,284,2118.12,No,No,3.6696
2025-12-22,RW_NYC,Slots Frenzy,Email,1595.63,134,3322.53,No,No,2.0823
2025-12-22,RW_NYC,Slots Frenzy,SMS,1189.1,206,3762.92,No,No,3.1645
2025-12-22,RW_NYC,Slots Frenzy,App,1453.81,188,5224.1,No,No,3.5934
2025-12-22,RW_NYC,Slots Frenzy,Onsite,1424.11,175,4231.08,No,No,2.971
2025-12-23,RW_NYC,Fall Bonus,Email,934.5,187,3360.58,No,No,3.5961
2025-12-23,RW_NYC,Fall Bonus,SMS,1337.31,179,2622.91,No,No,1.9613
2025-12-23,RW_NYC,Fall Bonus,App,1802.15,252,6624.68,No,No,3.676
2025-12-23,RW_NYC,Fall Bonus,Onsite,2072.88,148,5185.03,No,No,2.5014
2025-12-23,RW_NYC,Holiday Boost,Email,1019.04,88,1950.01,No,No,1.9136
2025-12-23,RW_NYC,Holiday Boost,SMS,707.49,254,1149.34,No,No,1.6245
2025-12-23,RW_NYC,Holiday Boost,App,913.68,143,2003.52,No,No,2.1928
2025-12-23,RW_NYC,Holiday Boost,Onsite,1408.67,264,3955.77,No,No,2.8082
2025-12-23,RW_NYC,VIP Reload,Email,888.42,92,2929.3,No,No,3.2972
2025-12-23,RW_NYC,VIP Reload,SMS,903.05,152,2551.52,No,No,2.8254
2025-12-23,RW_NYC,VIP Reload,App,2951.92,165,6977.25,No,No,2.3636
2025-12-23,RW_NYC,VIP Reload,Onsite,2539.56,217,8985.93,No,No,3.5384
2025-12-23,RW_NYC,Slots Frenzy,Email,1416.02,134,4862.5,No,No,3.4339
2025-12-23,RW_NYC,Slots Frenzy,SMS,1504.44,181,4361.14,No,No,2.8988
2025-12-23,RW_NYC,Slots Frenzy,App,2556.84,237,7564.98,No,No,2.9587
2025-12-23,RW_NYC,Slots Frenzy,Onsite,1917.67,255,5334.86,No,No,2.7819
2025-12-24,RW_NYC,Fall Bonus,Email,1098.5,139,2783.85,No,No,2.5342
2025-12-24,RW_NYC,Fall Bonus,SMS,1603.17,141,2890.7,No,No,1.8031
2025-12-24,RW_NYC,Fall Bonus,App,1245.13,221,3932.91,No,No,3.1586
2025-12-24,RW_NYC,Fall Bonus,Onsite,2435.48,218,7390.03,No,No,3.0343
2025-12-24,RW_NYC,Holiday Boost,Email,360.66,183,1271.73,No,No,3.5261
2025-12-24,RW_NYC,Holiday Boost,SMS,1246.23,213,3671.96,No,No,2.9465
2025-12-24,RW_NYC,Holiday Boost,App,1389.98,169,4697.65,No,No,3.3797
2025-12-24,RW_NYC,Holiday Boost,Onsite,546.36,238,1512.22,No,No,2.7678
2025-12-24,RW_NYC,VIP Reload,Email,0.0,134,0.0,No,No,
2025-12-24,RW_NYC,VIP Reload,SMS,1475.62,174,5201.41,No,No,3.5249
2025-12-24,RW_NYC,VIP Reload,App,1266.99,223,4458.93,No,No,3.5193
2025-12-24,RW_NYC,VIP Reload,Onsite,1246.49,259,4401.49,No,No,3.5311
2025-12-24,RW_NYC,Slots Frenzy,Email,407.21,127,1369.29,No,No,3.3626
2025-12-24,RW_NYC,Slots Frenzy,SMS,1521.07,138,4498.48,No,No,2.9574
2025-12-24,RW_NYC,Slots Frenzy,App,921.12,153,2019.12,No,No,2.192
2025-12-24,RW_NYC,Slots Frenzy,Onsite,1515.18,203,3601.73,No,No,2.3771
2025-12-25,RW_NYC,Fall Bonus,Email,715.16,22,1665.91,No,No,2.3294
2025-12-25,RW_NYC,Fall Bonus,SMS,1265.42,246,2504.87,No,No,1.9795
2025-12-25,RW_NYC,Fall Bonus,App,691.34,240,2213.4,No,No,3.2016
